species,collection,item,asset,measure,value
Nyctophilus daedalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,57.19
Nyctophilus daedalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,56.235
Nyctophilus daedalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,63.25
Nyctophilus daedalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,54.45
Nyctophilus daedalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.1058332215365323
