species,collection,item,asset,measure,value
Hipposideros breviceps,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,73.555
Hipposideros breviceps,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,74.105
Hipposideros breviceps,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,79.54
Hipposideros breviceps,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,66.47
Hipposideros breviceps,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.740991519551612
