species,collection,item,asset,measure,value
Pteropus lombocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,88.7475
Pteropus lombocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,89.66499999999999
Pteropus lombocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,90.47
Pteropus lombocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,82.79
Pteropus lombocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,2.608112344206057
