species,collection,item,asset,measure,value
Hipposideros cineraceus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Hipposideros cineraceus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Hipposideros cineraceus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Hipposideros cineraceus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Hipposideros cineraceus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
