species,collection,item,asset,measure,value
Pteropus ennisae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Pteropus ennisae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Pteropus ennisae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Pteropus ennisae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Pteropus ennisae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
