species,collection,item,asset,measure,value
Myotis davidii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,61.71644190871365
Myotis davidii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,60.92
Myotis davidii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,91.21
Myotis davidii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,27.59
Myotis davidii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,12.597799371679299
