species,collection,item,asset,measure,value
Miniopterus manavi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,35.94006502226292
Miniopterus manavi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,34.54
Miniopterus manavi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,83.01
Miniopterus manavi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,4.45
Miniopterus manavi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,14.88922984448493
