species,collection,item,asset,measure,value
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,47.97686832740216
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,49.565
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,75.22
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,15.23
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,12.1644952293895
