species,collection,item,asset,measure,value
Cynomops mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Cynomops mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Cynomops mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Cynomops mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Cynomops mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
