species,collection,item,asset,measure,value
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
