species,collection,item,asset,measure,value
Murina puta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,46.77472222222223
Murina puta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,47.165000000000006
Murina puta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,55.98
Murina puta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,23.23
Murina puta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.841982399711107
