species,collection,item,asset,measure,value
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,42.675003946329866
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,43.065
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,60.57
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,12.39
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.040474727324001
