species,collection,item,asset,measure,value
Mops ansorgei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,55.47870967741937
Mops ansorgei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,55.015
Mops ansorgei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.1
Mops ansorgei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,35.3
Mops ansorgei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,8.472548782649595
