species,collection,item,asset,measure,value
Chalinolobus picatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,80.319970501475
Chalinolobus picatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,81.26
Chalinolobus picatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,95.81
Chalinolobus picatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,46.23
Chalinolobus picatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.058837530162727
