species,collection,item,asset,measure,value
Cynomops paranus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,61.28848169556852
Cynomops paranus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,61.43
Cynomops paranus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,94.7
Cynomops paranus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,17.34
Cynomops paranus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,15.395016338791509
