species,collection,item,asset,measure,value
Cynopterus sphinx,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,77.19272727272725
Cynopterus sphinx,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,77.33500000000001
Cynopterus sphinx,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,91.99
Cynopterus sphinx,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,59.24
Cynopterus sphinx,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,8.320555483367503
