species,collection,item,asset,measure,value
Hipposideros rotalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,30.135108695652185
Hipposideros rotalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,26.740000000000002
Hipposideros rotalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,75.84
Hipposideros rotalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,12.04
Hipposideros rotalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,10.749305482298777
