species,collection,item,asset,measure,value
Dermanura azteca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,72.40138412017174
Dermanura azteca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,74.685
Dermanura azteca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,94.84
Dermanura azteca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,16.08
Dermanura azteca,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.82171387405236
