species,collection,item,asset,measure,value
Miniopterus medius,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,80.4142857142857
Miniopterus medius,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,80.47
Miniopterus medius,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,89.09
Miniopterus medius,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,73.97
Miniopterus medius,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.8592400891800014
