species,collection,item,asset,measure,value
Chironax melanocephalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,94.465
Chironax melanocephalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,94.465
Chironax melanocephalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,94.63
Chironax melanocephalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,94.3
Chironax melanocephalus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,0.23334523779155444
