species,collection,item,asset,measure,value
Rhinolophus madurensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,91.50789699570811
Rhinolophus madurensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,93.15
Rhinolophus madurensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,96.96
Rhinolophus madurensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,51.56
Rhinolophus madurensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.25493559241072
