species,collection,item,asset,measure,value
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,60.440378787878785
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,62.150000000000006
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,95.63
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,22.53
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,22.55990557493717
