species,collection,item,asset,measure,value
Nycteris grandis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,32.23054054054054
Nycteris grandis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,30.42
Nycteris grandis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,46.04
Nycteris grandis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,26.3
Nycteris grandis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.423230354454572
