species,collection,item,asset,measure,value
Hipposideros coronatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,35.71971014492754
Hipposideros coronatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,34.54
Hipposideros coronatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,50.74
Hipposideros coronatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,26.12
Hipposideros coronatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.511591233282399
