species,collection,item,asset,measure,value
Myotis cobanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,58.39669064748201
Myotis cobanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,61.65
Myotis cobanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,72.26
Myotis cobanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,24.92
Myotis cobanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.918146185222
