species,collection,item,asset,measure,value
Chiroderma salvini,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,47.46981132075471
Chiroderma salvini,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,44.95
Chiroderma salvini,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,90.14
Chiroderma salvini,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,15.59
Chiroderma salvini,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,16.49032841208571
