species,collection,item,asset,measure,value
Eptesicus pachyotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,49.26727272727273
Eptesicus pachyotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,48.61
Eptesicus pachyotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,52.6
Eptesicus pachyotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,45.18
Eptesicus pachyotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,2.892442189254921
