species,collection,item,asset,measure,value
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,88.80762500000006
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,90.685
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.1
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,43.1
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.511070935044236
