species,collection,item,asset,measure,value
Cormura brevirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,82.68810533515739
Cormura brevirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,86.27
Cormura brevirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.19
Cormura brevirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,13.83
Cormura brevirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,13.176783703472761
