species,collection,item,asset,measure,value
Chiroderma villosum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,35.68074380165287
Chiroderma villosum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,32.01
Chiroderma villosum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.25
Chiroderma villosum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,21.62
Chiroderma villosum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.815195461229937
