species,collection,item,asset,measure,value
Diphylla ecaudata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,59.89757575757576
Diphylla ecaudata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,66.55
Diphylla ecaudata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,90.17
Diphylla ecaudata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,24.37
Diphylla ecaudata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,16.485712396737107
