species,collection,item,asset,measure,value
Nyctalus lasiopterus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,31.9125
Nyctalus lasiopterus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,31.94
Nyctalus lasiopterus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,33.6
Nyctalus lasiopterus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,30.17
Nyctalus lasiopterus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,1.4007468246141648
