species,collection,item,asset,measure,value
Hipposideros jonesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,45.66776293823036
Hipposideros jonesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,44.485
Hipposideros jonesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,89.85
Hipposideros jonesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,4.1
Hipposideros jonesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,14.525267210517928
