species,collection,item,asset,measure,value
Penthetor lucasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,53.86888888888888
Penthetor lucasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,53.77
Penthetor lucasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,65.06
Penthetor lucasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,39.17
Penthetor lucasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.968504940883024
