species,collection,item,asset,measure,value
Rhinolophus schnitzleri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Rhinolophus schnitzleri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Rhinolophus schnitzleri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Rhinolophus schnitzleri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Rhinolophus schnitzleri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
