species,collection,item,asset,measure,value
Myotis dominicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Myotis dominicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Myotis dominicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Myotis dominicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Myotis dominicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
