species,collection,item,asset,measure,value
Hipposideros bicolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,82.56839354730302
Hipposideros bicolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,86.6
Hipposideros bicolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.19
Hipposideros bicolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,13.83
Hipposideros bicolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,13.63285189522089
